SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
DURG-GAD,BYT,NEU SEC,103271.00
DURG-GAD,BYT,IB DIST,104254.00
DURG-GAD,BYT,IB-INR-DIST,105349.00
DURG-GAD,BYT,L XING:382,106468.00
DURG-GAD,BYT,IBH SIG,106712.00
DURG-GAD,BYT,GATE DIST,108254.00
DURG-GAD,BYT,GATE INNR DIST,109266.00
DURG-GAD,BYT,GATE SIG,110284.00
DURG-GAD,BYT,L XING:380,110520.00
DURG-GAD,BYT,NPI DISTANT,112318.00
DURG-GAD,BYT,L XING:379,112749.00
DURG-GAD,BYT,NPI INNR DIST,113555.00
DURG-GAD,BYT,NPI HOME,114630.00
DURG-GAD,NPI,NPI STR,115995.00
DURG-GAD,NPI,L XING:378,116199.00
DURG-GAD,NPI,NPI ADV STR,116673.00
DURG-GAD,NPI,A:AR62,117928.00
DURG-GAD,NPI,NEU SEC,118662.00
DURG-GAD,NPI,A:AR58,119287.00
DURG-GAD,NPI,A:AR54,120592.00
DURG-GAD,NPI,A:AR46,121997.00
DURG-GAD,NPI,SA G:AR42,123392.00
DURG-GAD,NPI,L XING:376,123766.00
DURG-GAD,NPI,DGS HOME,124311.00
DURG-GAD,DGS,DGS STR,125722.00
DURG-GAD,DGS,DGS ADV STR,126209.00
DURG-GAD,DGS,SA G:AR38,126531.00
DURG-GAD,DGS,L XING:375,126722.00
DURG-GAD,DGS,A:AR34,127451.00
DURG-GAD,DGS,A:AR30,128420.00
DURG-GAD,DGS,SA G:AR26,129497.00
DURG-GAD,DGS,L XING:374,129692.00
DURG-GAD,DGS,BYL HOME,130321.00
DURG-GAD,DGS,L XING:373,131065.00
DURG-GAD,BYL,BYL STR,132212.00
DURG-GAD,BYL,BYL ADV STR,132640.00
DURG-GAD,BYL,SA G:AR22,133183.00
DURG-GAD,BYL,L XING:372,133419.00
DURG-GAD,BYL,A:AR18,134478.00
DURG-GAD,BYL,A:AR14,135532.00
DURG-GAD,BYL,A:AR10,137205.00
DURG-GAD,BYL,A:AR6,138234.00
DURG-GAD,BYL,DPH HOME,139551.00
DURG-GAD,DPH,DPH STR,141056.00
DURG-GAD,DPH,DPH ADV STR,141504.00
DURG-GAD,DPH,A:AR2,142610.00
DURG-GAD,DPH,NEU SEC,143223.00
DURG-GAD,DPH,BSP HOME,143822.00
DURG-GAD,DPH,BSP INT HOME,145387.00
DURG-GAD,DPH,BSP INT HOME,146974.00
DURG-GAD,BSP,BSP STR,148122.00
DURG-GAD,BSP,BSP ADV STR,149100.06
DURG-GAD,BSP,A:AJ2,150060.86
DURG-GAD,BSP,A:AJ6,151474.74
DURG-GAD,BSP,GTW HOME,152787.23
DURG-GAD,GTW,GTW STR,154145.99
DURG-GAD,GTW,GTW INT STR,155182.87
DURG-GAD,GTW,GTW ADV STR,155442.77
DURG-GAD,GTW,A:AJ10,156733.96
DURG-GAD,GTW,A:AJ14,157797.63
DURG-GAD,GTW,SAG:AJ18,158918.24
DURG-GAD,GTW,NEU SEC AHEAD,159693.67
DURG-GAD,GTW,JRMG HOME,160114.04
DURG-GAD,JRMG,JRMG STR,161533.90
DURG-GAD,JRMG,JRMG ADV STR,161871.49
DURG-GAD,JRMG,A:AJ22,163165.20
DURG-GAD,JRMG,A:AJ26,164512.27
DURG-GAD,JRMG,A:AJ30,165779.21
DURG-GAD,JRMG,A:AJ34,166921.73
DURG-GAD,JRMG,KTSH,167737.17
DURG-GAD,JRMG,A:AJ38,168099.61
DURG-GAD,JRMG,A:AJ42,169298.83
DURG-GAD,JRMG,A:AJ46,170383.04
DURG-GAD,JRMG,LATIA HOME,171872.89
DURG-GAD,LATIA,LATIA STR,172323.15
DURG-GAD,LATIA,AKT HOME,173523.66
DURG-GAD,AKT,AKT STR,174752.49
DURG-GAD,AKT,AKT ADV STR,175077.02
DURG-GAD,AKT,A:AJ52,175937.72
DURG-GAD,AKT,SAG:AJ56,176715.00
DURG-GAD,AKT,A:AJ60,177984.22
DURG-GAD,AKT,A:AJ64,179163.03
DURG-GAD,AKT,A:AJ68,180369.00
DURG-GAD,AKT,SAG:AJ72,181462.18
DURG-GAD,AKT,KPNA,181824.81
DURG-GAD,AKT,A:AJ76,182793.83
DURG-GAD,AKT,NEU SEC AHEAD,183705.31
DURG-GAD,AKT,A:AJ80,184191.75
DURG-GAD,AKT,A:AJ84,185459.59
DURG-GAD,AKT,A:AJ88,186802.46
DURG-GAD,AKT,NIA HOME,187885.80
DURG-GAD,NIA,NIA STR,189637.24
DURG-GAD,NIA,NIA ADV STR,190270.05
DURG-GAD,NIA,A:AJ92,191386.05
DURG-GAD,NIA,A:AJ96,192462.72
DURG-GAD,NIA,A:AJ100,193747.63
DURG-GAD,NIA,A:AJ104,194749.83
DURG-GAD,NIA,A:AJ108,195818.57
DURG-GAD,NIA,A:AJ112,196834.99
DURG-GAD,NIA,A:AJ116,197868.50
DURG-GAD,NIA,CPH HOME,199111.41
DURG-GAD,CPH,CPH STR,200523.40
DURG-GAD,CPH,CPH ADV STR,200994.89
DURG-GAD,CPH,NEU SEC AHEAD,201891.44
DURG-GAD,CPH,A:AG1,202093.29
DURG-GAD,CPH,SVNI HOME,202951.52
DURG-GAD,SIVNI,SVNI STR,203920.50
DURG-GAD,SIVNI,SA G:AG5,204864.98
DURG-GAD,SIVNI,SA G:AG7,205689.68
DURG-GAD,SIVNI,BPRH HOME,207027.52
DURG-GAD,BPRH,BPRH STR,208172.80
DURG-GAD,BPRH,BPRH ADV STR,208404.92
DURG-GAD,BPRH,A:AG9,209199.83
DURG-GAD,BPRH,SAG:AG11,210072.31
DURG-GAD,BPRH,KTHD HOME,211038.27
DURG-GAD,KTHD,KTHD STR,212529.16
DURG-GAD,KTHD,KTHD ADV STR,212921.28
DURG-GAD,KTHD,SAG:AG13,213788.65
DURG-GAD,KTHD,A:AG15,214823.90
DURG-GAD,KTHD,MWRN HOME,215819.93
DURG-GAD,MWRN,MWRN STR,216892.12
DURG-GAD,MWRN,MWRN ADV STR,217453.50
DURG-GAD,MWRN,SAG:AG19,218856.33
DURG-GAD,MWRN,A:AG21,220226.37
DURG-GAD,MWRN,SRBA HOME,221332.42
DURG-GAD,SRBA,SRBA STR,222657.23
DURG-GAD,SRBA,SRBA ADV STR,223032.79
DURG-GAD,SRBA,SAG:AG25,224442.29
DURG-GAD,SRBA,PLAU HOME,225430.06
DURG-GAD,PLAU,PLAU STR,225963.53
DURG-GAD,PLAU,A:AG27,227077.22
DURG-GAD,PLAU,URGA HOME,227912.99
DURG-GAD,URGA,URGA STR,228889.42
DURG-GAD,URGA,URGA ADV STR,229438.28
DURG-GAD,URGA,SAG:AG29,230122.21
DURG-GAD,URGA,A:AG31,231259.72
DURG-GAD,URGA,SAG:AG33,232280.41
DURG-GAD,URGA,A:AG35,233281.35
DURG-GAD,URGA,SAG:AG37,234252.25
DURG-GAD,URGA,A:AG39,235252.74
DURG-GAD,URGA,KRBA HOME,236480.49
DURG-GAD,KRBA,KRBA STR,237901.59
DURG-GAD,KRBA,KRBA INT STR,238555.88
DURG-GAD,KRBA,KRBA ADV STR,239000.15
DURG-GAD,KRBA,GATE SIG,239081.15
DURG-GAD,KRBA,GATE SIG,239588.01
DURG-GAD,KRBA,A:AG43,240376.25
DURG-GAD,KRBA,KBS HOME,241425.48
DURG-GAD,KBS,KBS STR,242940.80
DURG-GAD,KBS,GAD HOME,244059.37
DURG-GAD,GAD,GAD STR,244722.00
RIG-DURG,RIG,RIG STR,0.00
RIG-DURG,RIG,RIG ADV STR,342.00
RIG-DURG,RIG,JSPL DIST,1081.00
RIG-DURG,RIG,JSPL INNR DIST,2069.00
RIG-DURG,RIG,JSPL HOME,3057.00
RIG-DURG,JSPL,JSPL STR,4078.00
RIG-DURG,JSPL,NEU SEC AHEAD,4406.00
RIG-DURG,JSPL,KDTR INNR DIST,4931.00
RIG-DURG,JSPL,KDTR HOME,5943.00
RIG-DURG,KDTR,KDTR STR,7170.00
RIG-DURG,KDTR,KDTR ADV STR,7787.00
RIG-DURG,KDTR,L XING:293,8030.00
RIG-DURG,KDTR,IB DIST,10054.00
RIG-DURG,KDTR,IB INNR DIST,11058.00
RIG-DURG,KDTR,IBH SIG,12060.00
RIG-DURG,KDTR,BEF INNR DIST,13281.00
RIG-DURG,KDTR,NEU SEC AHEAD,13988.00
RIG-DURG,KDTR,BEF HOME,14313.00
RIG-DURG,KDTR,BEF R HOME,15202.00
RIG-DURG,KDTR,L XING:298,15388.00
RIG-DURG,BEF,BEF STR,16362.00
RIG-DURG,BEF,L XING:299,16477.00
RIG-DURG,BEF,BEF ADV STR,16567.00
RIG-DURG,BEF,GATE DIST,17459.00
RIG-DURG,BEF,GATE INNR DIST,18508.00
RIG-DURG,BEF,GATE SIG,19493.00
RIG-DURG,BEF,L XING:301,19678.00
RIG-DURG,BEF,SPGCL HOME,21308.00
RIG-DURG,SPGCL,SPGCL STR,22094.00
RIG-DURG,SPGCL,L XING:303,22314.00
RIG-DURG,SPGCL,ROB IN DIST,23332.00
RIG-DURG,SPGCL,ROB HOME,24254.00
RIG-DURG,SPGCL,L XING:305,24453.00
RIG-DURG,ROB,ROB STR,25756.00
RIG-DURG,ROB,ROB INT STR,26143.00
RIG-DURG,ROB,ROB ADV STR,26568.00
RIG-DURG,ROB,IB DIST,28066.00
RIG-DURG,ROB,IB INNR DIST,29086.00
RIG-DURG,ROB,NEU SEC AHEAD,29348.00
RIG-DURG,ROB,IB SIG,30312.00
RIG-DURG,ROB,GATE SIG,30796.00
RIG-DURG,ROB,L XING:311,31054.00
RIG-DURG,ROB,KHS INNR DIST,31839.00
RIG-DURG,ROB,KHS HOME,32850.00
RIG-DURG,KHS,KHS STR,34319.00
RIG-DURG,KHS,L XING:313,34452.00
RIG-DURG,KHS,KHS ADV STR,34787.00
RIG-DURG,KHS,JDI DIST,35839.00
RIG-DURG,KHS,JDI INNR DIST,36980.00
RIG-DURG,KHS,JDI HOME,37916.00
RIG-DURG,KHS,L XING:316,38164.00
RIG-DURG,JDI,JDI STR,39269.00
RIG-DURG,JDI,JDI ADV STR,39621.00
RIG-DURG,JDI,NEU SEC AHEAD,41113.00
RIG-DURG,JDI,IB DIST,42884.00
RIG-DURG,JDI,IB INNR DIST,43943.00
RIG-DURG,JDI,IB SIG,44978.00
RIG-DURG,JDI,GATE INNR DIST,46628.00
RIG-DURG,JDI,GATE SIG,47637.00
RIG-DURG,JDI,L XING:320,47875.00
RIG-DURG,JDI,SKT HOME,48140.00
RIG-DURG,JDI,L XING:321,48699.00
RIG-DURG,SKT,SKT STR,49478.00
RIG-DURG,SKT,SKT ADV STR,49911.00
RIG-DURG,SKT,GATE DIST,54737.00
RIG-DURG,SKT,GATE INNR DIST,55734.00
RIG-DURG,SKT,GATE SIG,56712.00
RIG-DURG,SKT,L XING:324,56900.00
RIG-DURG,SKT,IB SIG,57080.00
RIG-DURG,SKT,JETHA,57436.00
RIG-DURG,SKT,GATE DIST,58350.00
RIG-DURG,SKT,GATE INNR DIST,59330.00
RIG-DURG,SKT,GATE SIG,60454.00
RIG-DURG,SKT,L XING:326,60593.00
RIG-DURG,SKT,BUA DIST,61221.00
RIG-DURG,SKT,BUA INNR DIST,62222.00
RIG-DURG,SKT,BUA HOME,63180.00
RIG-DURG,SKT,L XING:328,63652.00
RIG-DURG,BUA,BUA STR,64536.00
RIG-DURG,BUA,BUA ADV STR,65230.00
RIG-DURG,BUA,SGRD DIST,68551.00
RIG-DURG,BUA,SGRD INNR DIST,69563.00
RIG-DURG,BUA,SGRD HOME,70624.00
RIG-DURG,SRGD,SGRD STR,71891.00
RIG-DURG,SRGD,SGRD ADV STR,72217.00
RIG-DURG,SRGD,GATE SIG,73462.00
RIG-DURG,SRGD,L XING:334,75160.00
RIG-DURG,SRGD,GATE INNR DIST,76181.00
RIG-DURG,SRGD,L XING:335,77553.00
RIG-DURG,SRGD,GATE SIG,77609.00
RIG-DURG,SRGD,CPH HOME,77994.00
RIG-DURG,CPH,CPH STR,79918.00
RIG-DURG,CPH,L XING:338,80442.00
RIG-DURG,CPH,CPH ADV STR,80603.00
RIG-DURG,CPH,A:AJ115,81655.00
RIG-DURG,CPH,A:AJ111,82692.00
RIG-DURG,CPH,A:AJ107,83773.00
RIG-DURG,CPH,A:AJ103,84793.00
RIG-DURG,CPH,A:AJ99,85816.00
RIG-DURG,CPH,A:AJ95,86870.00
RIG-DURG,CPH,A:AJ91,88205.00
RIG-DURG,CPH,NIA HOME,89327.00
RIG-DURG,NIA,NIA STR,90881.00
RIG-DURG,NIA,L XING:345,91047.00
RIG-DURG,NIA,NIA ADV STR,91620.00
RIG-DURG,NIA,A:AJ87,92737.00
RIG-DURG,NIA,A:AJ83,94027.00
RIG-DURG,NIA,A:AJ79,95289.00
RIG-DURG,NIA,NEU SEC AHEAD,96008.00
RIG-DURG,NIA,A:AJ75,96714.00
RIG-DURG,NIA,KPNA PH,97385.00
RIG-DURG,NIA,SAG:AJ71,97744.00
RIG-DURG,NIA,L XING:348,98007.00
RIG-DURG,NIA,A:AJ67,99183.00
RIG-DURG,NIA,A:AJ63,100260.00
RIG-DURG,NIA,A:AJ59,101419.00
RIG-DURG,NIA,SAG:AJ55,102511.00
RIG-DURG,NIA,L XING:351,102796.00
RIG-DURG,NIA,A:AJ51,103497.00
RIG-DURG,NIA,AKT HOME,104564.00
RIG-DURG,AKT,AKT STR,105820.00
RIG-DURG,AKT,AKT ADV STR,106175.00
RIG-DURG,AKT,LATIA HOME,107011.00
RIG-DURG,AKT,L XING:354,107724.00
RIG-DURG,LATIA,LATIA STR,107837.00
RIG-DURG,LATIA,A:AJ45,109014.00
RIG-DURG,LATIA,L XING:355,109239.00
RIG-DURG,LATIA,A:AJ41,110323.00
RIG-DURG,LATIA,KTSH,111041.00
RIG-DURG,LATIA,A:AJ37,111548.00
RIG-DURG,LATIA,A:AJ33,112750.00
RIG-DURG,LATIA,A:AJ29,113818.00
RIG-DURG,LATIA,A:AJ25,115113.00
RIG-DURG,LATIA,A:AJ21,116404.00
RIG-DURG,LATIA,JRMG HOME,117810.00
RIG-DURG,LATIA,L XING:360,118024.00
RIG-DURG,JRMG,JRMG STR,118936.00
RIG-DURG,JRMG,JRMG ADV STR,119251.00
RIG-DURG,JRMG,NEU SEC AHEAD,119868.00
RIG-DURG,JRMG,A:AJ17,120566.00
RIG-DURG,JRMG,L XING:361,120769.00
RIG-DURG,JRMG,A:AJ13,121879.00
RIG-DURG,JRMG,A:AJ09,123015.00
RIG-DURG,JRMG,GTW HOME,124264.00
RIG-DURG,JRMG,GTW INT HOME,125337.00
RIG-DURG,GTW,GTW STR,126631.00
RIG-DURG,GTW,GTW ADV STR,126868.00
RIG-DURG,GTW,A:AJ5,128356.00
RIG-DURG,GTW,A:AJ1,129394.00
RIG-DURG,GTW,BSP HOME,130490.00
RIG-DURG,GTW,BSP INT HOME,130876.00
RIG-DURG,BSP,BSP STR,132680.44
RIG-DURG,BSP,INT STR,133719.44
RIG-DURG,BSP,INT STR,135562.44
RIG-DURG,BSP,BSP ADV STR,136077.44
RIG-DURG,BSP,NEU SEC,136595.44
RIG-DURG,BSP,A:AR1,137023.44
RIG-DURG,BSP,DPH HOME,137983.44
RIG-DURG,DPH,DPH STR,139792.44
RIG-DURG,DPH,DPH ADV STR,140406.44
RIG-DURG,DPH,A:AR5,142153.44
RIG-DURG,DPH,CHBT PH,142790.44
RIG-DURG,DPH,A:AR9,143240.44
RIG-DURG,DPH,A:AR13,144274.44
RIG-DURG,DPH,A:AR17,145333.44
RIG-DURG,DPH,SA G:AR21,146357.44
RIG-DURG,DPH,L XING:372,146567.44
RIG-DURG,DPH,BYL HOME,147171.44
RIG-DURG,BYL,BYL STR,148770.44
RIG-DURG,BYL,L XING:373,148947.44
RIG-DURG,BYL,BYL ADV STR,149371.44
RIG-DURG,BYL,SA G:AR25,150076.44
RIG-DURG,BYL,L XING:374,150321.44
RIG-DURG,BYL,A:AR29,151115.44
RIG-DURG,BYL,A:AR33,152090.44
RIG-DURG,BYL,SA G:AR37,153142.44
RIG-DURG,BYL,L XING:375,153348.44
RIG-DURG,BYL,DGS HOME,153756.44
RIG-DURG,DGS,DGS STR,155129.44
RIG-DURG,DGS,DGS ADV STR,155699.44
RIG-DURG,DGS,SA G:AR41,155964.44
RIG-DURG,DGS,L XING:376,156211.44
RIG-DURG,DGS,A:AR45,157153.44
RIG-DURG,DGS,A:AR49,158303.44
RIG-DURG,DGS,A:AR57,159744.44
RIG-DURG,DGS,A:AR61,160784.44
RIG-DURG,DGS,NEU SEC,161162.44
RIG-DURG,DGS,A:AR65,162143.44
RIG-DURG,DGS,NPI HOME,163398.44
RIG-DURG,DGS,L XING:378,163838.44
RIG-DURG,NPI,NPI STR,164896.44
RIG-DURG,NPI,NPI ADV STR,165408.44
RIG-DURG,NPI,L XING:379,167200.44
RIG-DURG,NPI,GATE DIST,167275.44
RIG-DURG,NPI,GATE INNR DIST,168299.44
RIG-DURG,NPI,GATE SIG,169319.44
RIG-DURG,NPI,L XING:380,169461.44
RIG-DURG,NPI,IB DIST,170947.44
RIG-DURG,NPI,IB-INR-DIST,171922.44
RIG-DURG,NPI,IBH SIG,172946.44
RIG-DURG,NPI,L XING:382,173531.44
RIG-DURG,NPI,BYT DISTANT,175697.44
RIG-DURG,NPI,INNR DIST,176755.44
RIG-DURG,NPI,NEU SEC,177272.44
RIG-DURG,NPI,BYT HOME,178300.44
RIG-DURG,BYT,BYT STR,179648.44
RIG-DURG,BYT,BYT INT STR,180745.44
RIG-DURG,BYT,L XING:385,180896.44
RIG-DURG,BYT,BYT ADV STR,181116.44
RIG-DURG,BYT,GATE SIG,182732.44
RIG-DURG,BYT,L XING:386,182913.44
RIG-DURG,BYT,GATE INNR DIST,183486.44
RIG-DURG,BYT,GATE SIG,184488.44
RIG-DURG,BYT,L XING:387,184667.44
RIG-DURG,BYT,IB DIST,185494.44
RIG-DURG,BYT,IB-INR-DIST,186532.44
RIG-DURG,BYT,IBH SIG,187561.44
RIG-DURG,BYT,L XING:389,188904.44
RIG-DURG,BYT,HN EAST DIST,189777.44
RIG-DURG,BYT,HN INNR DIST,190778.44
RIG-DURG,BYT,HN EAST HOME,192120.44
RIG-DURG,BYT,L XING:390,192701.44
RIG-DURG,BYT,HN HOME,193572.44
RIG-DURG,HN,HN STR,194740.44
RIG-DURG,HN,L XING:391,194951.44
RIG-DURG,HN,HN ADV STR,195344.44
RIG-DURG,HN,GATE SIG,196286.44
RIG-DURG,HN,L XING:392,196519.44
RIG-DURG,HN,IB DIST,196951.44
RIG-DURG,HN,IB-INR-DIST,198032.44
RIG-DURG,HN,IBH SIG,199047.44
RIG-DURG,HN,L XING:394,200282.44
RIG-DURG,HN,L XING:395,201379.44
RIG-DURG,HN,TLD DISTANT,201744.44
RIG-DURG,HN,TLD INNR DIST,202836.44
RIG-DURG,HN,NEU SEC,203190.44
RIG-DURG,HN,TLD HOME,204082.44
RIG-DURG,TLD,TLD STR,205549.44
RIG-DURG,TLD,L XING:398,205731.44
RIG-DURG,TLD,TLD ADV STR,205884.44
RIG-DURG,TLD,BKTHE DISTANT,207120.44
RIG-DURG,TLD,L XING:399,207301.44
RIG-DURG,TLD,BKTHE INNR DIST,208081.44
RIG-DURG,TLD,BKTHE HOME,209254.44
RIG-DURG,BKTHE,BKTHE STR,210275.44
RIG-DURG,BKTHE,BKTHW HOME,211729.44
RIG-DURG,BKTHW,BKTHW STR,212517.44
RIG-DURG,BKTHW,GATE SIG,212758.44
RIG-DURG,BKTHW,L XING:401,212967.44
RIG-DURG,BKTHW,GATE INNR DIST,214073.44
RIG-DURG,BKTHW,GATE SIG,215138.44
RIG-DURG,BKTHW,L XING:403,215315.44
RIG-DURG,BKTHW,IBH SIG,216137.44
RIG-DURG,BKTHW,GATE SIG,216998.44
RIG-DURG,BKTHW,L XING:404,217204.44
RIG-DURG,BKTHW,SLH HOME,218413.44
RIG-DURG,SLH,SLH STR,219901.44
RIG-DURG,SLH,L XING:405,220175.44
RIG-DURG,SLH,SLH ADV STR,220417.44
RIG-DURG,SLH,L XING:406,221857.44
RIG-DURG,SLH,IB DIST,223865.44
RIG-DURG,SLH,IB-INR-DIST,224896.44
RIG-DURG,SLH,IBH SIG,225928.44
RIG-DURG,SLH,MDH DISTANT,228313.44
RIG-DURG,SLH,MDH INNR DIST,229212.44
RIG-DURG,SLH,MDH HOME,230149.44
RIG-DURG,MDH,MDH STR,231238.44
RIG-DURG,MDH,MDH ADV STR,231731.44
RIG-DURG,MDH,IB DIST,232460.44
RIG-DURG,MDH,IB-INR-DIST,233434.44
RIG-DURG,MDH,IBH SIG,234794.44
RIG-DURG,MDH,URK INNR DIST,235719.44
RIG-DURG,MDH,NEU SEC,236134.44
RIG-DURG,MDH,URK HOME,236884.44
RIG-DURG,MDH,L XING:414,237436.44
RIG-DURG,URK,URK STR,238567.44
RIG-DURG,URK,URK ADV STR,239108.44
RIG-DURG,URK,L XING:415,239145.44
RIG-DURG,URK,GATE INNR,240144.44
RIG-DURG,URK,WRS PH,240556.44
RIG-DURG,URK,GATE SIG,241046.44
RIG-DURG,URK,L XING:417,241241.44
RIG-DURG,URK,R HOME,242075.44
RIG-DURG,R,R STR,243519.44
RIG-DURG,R,R ADV STR,244182.44
RIG-DURG,R,A:A401,245342.44
RIG-DURG,R,SRWN PH,246194.44
RIG-DURG,R,SA G:A399,246352.44
RIG-DURG,R,L XING:419,246540.44
RIG-DURG,R,A:A397,247477.44
RIG-DURG,R,SZB HOME,248599.44
RIG-DURG,SZB,SZB STR,249786.44
RIG-DURG,SZB,SZB ADV STR,250391.44
RIG-DURG,SZB,NEU SEC,251024.44
RIG-DURG,SZB,A:A395,251525.44
RIG-DURG,SZB,A:A393,252473.44
RIG-DURG,SZB,SA G:A391,254108.44
RIG-DURG,SZB,L XING:429,254309.44
RIG-DURG,SZB,KMI HOME,254542.44
RIG-DURG,KMI,KMI STR,255902.44
RIG-DURG,KMI,KMI ADV STR,256471.44
RIG-DURG,KMI,L XING:430,256563.44
RIG-DURG,KMI,A:A389,257706.44
RIG-DURG,KMI,A:A387,258899.44
RIG-DURG,KMI,CCBIN HOME,260004.44
RIG-DURG,KMI,CCBIN STR,260527.44
RIG-DURG,KMI,GCBIN HOME,261611.44
RIG-DURG,GCBIN,GCBIN STR,262576.44
RIG-DURG,GCBIN,GCBIN ADV STR,263092.44
RIG-DURG,GCBIN,A:A385,264076.44
RIG-DURG,GCBIN,BIA HOME,265279.44
RIG-DURG,BIA,BIA STR,266901.44
RIG-DURG,BIA,BIA ADV STR,267653.44
RIG-DURG,BIA,NEU SEC,268230.44
RIG-DURG,BIA,SA G:A379,269098.44
RIG-DURG,BIA,L XING:440,269441.44
RIG-DURG,BIA,A:A377,270481.44
RIG-DURG,BIA,BPHB PH,271269.44
RIG-DURG,BIA,A:A375,271690.44
RIG-DURG,BIA,A:A373,272964.44
RIG-DURG,BIA,BQR HOME,274171.44
RIG-DURG,BQR,BQR STR,275931.44
RIG-DURG,BQR,BQR ADV STR,276500.44
RIG-DURG,BQR,DLBS HOME,277980.44
RIG-DURG,BQR,DURG HOME,278894.44
RIG-DURG,BQR,DURG INT HOME,279264.44
RIG-DURG,DURG,DURG STR,280606.44
GAD-DURG,GAD,GAD STR,0.00
GAD-DURG,GAD,GAD ADV STR,575.98
GAD-DURG,KBS,KBS HOME,1565.79
GAD-DURG,KBS,KBS STR,2578.15
GAD-DURG,KBS,KBS INT STR,3008.27
GAD-DURG,KBS,KBS ADV STR,3659.03
GAD-DURG,KBS,A:AG42,5052.85
GAD-DURG,KBS,KRBA HOME,5882.13
GAD-DURG,KBS,DJ OPEN,6275.85
GAD-DURG,KRBA,KRBA STR,7614.16
GAD-DURG,KRBA,KRBA ADV STR,8204.33
GAD-DURG,KRBA,A:AG40,9183.54
GAD-DURG,KRBA,SAG:AG38,10092.05
GAD-DURG,KRBA,A:AG36,11043.41
GAD-DURG,KRBA,SAG:AG34,12041.12
GAD-DURG,KRBA,A:AG32,13099.23
GAD-DURG,KRBA,SAG:AG30,14178.38
GAD-DURG,KRBA,URGA HOME,14927.60
GAD-DURG,URGA,URGA STR,16328.48
GAD-DURG,URGA,URGA ADV STR,16563.68
GAD-DURG,URGA,PLAU HOME,17800.90
GAD-DURG,PLAU,PLAU STR,18571.46
GAD-DURG,PLAU,SAG:AG26,19535.09
GAD-DURG,PLAU,SAG:AG24,20718.86
GAD-DURG,PLAU,SRBA HOME,21308.54
GAD-DURG,SRBA,SRBA STR,22468.22
GAD-DURG,SRBA,SRBA ADV STR,22892.04
GAD-DURG,SRBA,A:AG22,24181.60
GAD-DURG,SRBA,SAG:AG20,24967.61
GAD-DURG,SRBA,A:AG18,25951.85
GAD-DURG,SRBA,MWRN HOME,26887.05
GAD-DURG,MWRN,MWRN STR,28149.72
GAD-DURG,MWRN,MWRN ADV STR,28454.46
GAD-DURG,MWRN,A:AG16,29308.43
GAD-DURG,MWRN,SAG:AG14,30130.58
GAD-DURG,MWRN,KTHD HOME,31302.39
GAD-DURG,KTHD,KTHD STR,32564.05
GAD-DURG,KTHD,KTHD ADV STR,32890.64
GAD-DURG,KTHD,SAG:AG12,33789.08
GAD-DURG,KTHD,A:AG10,34800.57
GAD-DURG,KTHD,BPRH HOME,35775.42
GAD-DURG,BPRH,BPRH STR,36912.25
GAD-DURG,BPRH,BPRH ADV STR,37140.59
GAD-DURG,BPRH,SAG:AG8,38159.10
GAD-DURG,BPRH,SAG:AG6,39079.11
GAD-DURG,BPRH,SIVNI HOME,40013.71
GAD-DURG,BPRH,NEU SEC AHEAD,40880.21
GAD-DURG,SIVNI,SIVNI STR,41253.04
GAD-DURG,SIVNI,A:AG4,42653.04
GAD-DURG,SIVNI,A:AG2,44003.04
GAD-DURG,SIVNI,CPH HOME,45203.04
GAD-DURG,CPH,CPH STR,46523.20
GAD-DURG,CPH,CPH ADV STR,47190.44
GAD-DURG,CPH,A:AJ115,48241.10
GAD-DURG,CPH,A:AJ111,49270.04
GAD-DURG,CPH,A:AJ107,50341.34
GAD-DURG,CPH,A:AJ103,51348.79
GAD-DURG,CPH,A:AJ99,52356.49
GAD-DURG,CPH,A:AJ95,53406.50
GAD-DURG,CPH,A:AJ91,54745.02
GAD-DURG,CPH,NIA HOME,55888.07
GAD-DURG,NIA,NIA STR,57435.44
GAD-DURG,NIA,NIA ADV STR,58168.99
GAD-DURG,NIA,A:AJ87,59270.27
GAD-DURG,NIA,A:AJ83,60563.49
GAD-DURG,NIA,A:AJ79,61802.35
GAD-DURG,NIA,NEU SEC AHEAD,62511.74
GAD-DURG,NIA,A:AJ75,63238.70
GAD-DURG,NIA,KPNA PH,63906.41
GAD-DURG,NIA,SAG:AJ71,64274.84
GAD-DURG,NIA,A:AJ67,65691.66
GAD-DURG,NIA,A:AJ63,66772.92
GAD-DURG,NIA,A:AJ59,67938.13
GAD-DURG,NIA,SAG:AJ55,69009.48
GAD-DURG,NIA,A:AJ51,69997.97
GAD-DURG,NIA,AKT HOME,71080.87
GAD-DURG,AKT,AKT STR,72336.94
GAD-DURG,AKT,AKT ADV STR,72676.58
GAD-DURG,AKT,LATIA HOME,73509.62
GAD-DURG,LATIA,LATIA STR,74317.90
GAD-DURG,LATIA,A:AJ45,75479.64
GAD-DURG,LATIA,A:AJ41,76789.11
GAD-DURG,LATIA,KTSH,77512.67
GAD-DURG,LATIA,A:AJ37,78001.96
GAD-DURG,LATIA,A:AJ33,79208.91
GAD-DURG,LATIA,A:AJ29,80273.51
GAD-DURG,LATIA,A:AJ25,81543.51
GAD-DURG,LATIA,A:AJ21,82847.09
GAD-DURG,LATIA,JRMG HOME,84258.86
